conversation_id_str,created_at_original,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,created_at_formated,Unnamed: 16,original_tweet,cleaned_full_text
1.86E+18,Wed Nov 20 15:25:59 +0000 2024,508,anyway by the way by busway. i already reach more than 500 parfum dupe collection terima kasih atas support dan affliatenya (please bgt di klik biar wa bisa beli parfum lagi) https://t.co/FCaSA4c1vM https://t.co/zLDPwfQJKz,1.86E+18,https://pbs.twimg.com/media/Gc1nzRTaYAAgCCk.png,,in,,9,11,74,https://x.com/Ichavarma_/status/1859256884139876527,1.55E+18,Ichavarma_,11/20/2024 15:25,,anyway by the way by busway. i already reach more than 500 parfum dupe collection terima kasih atas support dan affliatenya (please bgt di klik biar wa bisa beli parfum lagi) https://t.co/FCaSA4c1vM https://t.co/zLDPwfQJKz,anyway by the way by busway i already reach more than parfum dupe collection terima kasih atas support dan affliatenya please bgt di klik biar wa bisa beli parfum lagi
1.84E+18,Wed Sep 18 00:02:27 +0000 2024,0,pagi ini mencoba mencari tahu tarif busway 2000 itu cuma sampe 06.59 atau 07.00 dann ternyata 06.59 1500 jd biaya yg gue gunakan utk riset pagi ini,1.84E+18,,,in,,0,0,0,https://x.com/faridzdzdz/status/1836194034915905906,83022893,faridzdzdz,9/18/2024 0:02,,pagi ini mencoba mencari tahu tarif busway 2000 itu cuma sampe 06.59 atau 07.00 dann ternyata 06.59 1500 jd biaya yg gue gunakan utk riset pagi ini,pagi ini mencoba mencari tahu tarif busway itu cuma sampe atau dann ternyata jd biaya yg gue gunakan utk riset pagi ini
1.82E+18,Wed Aug 14 10:58:17 +0000 2024,0,aduh sorry bgt nih buat pengguna krl/tj. knpa si kl lg naik/turun tangga tu main hp? kaya....emg gbs nanti dulu? atauga kl emg urgent bisa minggir sebentar buat bls. lo tau ga jalan u itu bikin lama orgorg di belakang u asli deh gue ngeri bgt klean jatuh,1.82E+18,,,in,regulus.,0,1,0,https://x.com/mchiatocaramels/status/1823675504723161573,526029448,mchiatocaramels,8/14/2024 10:58,,aduh sorry bgt nih buat pengguna krl/tj. knpa si kl lg naik/turun tangga tu main hp? kaya....emg gbs nanti dulu? atauga kl emg urgent bisa minggir sebentar buat bls. lo tau ga jalan u itu bikin lama orgorg di belakang u asli deh gue ngeri bgt klean jatuh,aduh sorry bgt nih buat pengguna krltj knpa si kl lg naikturun tangga tu main hp kayaemg gbs nanti dulu atauga kl emg urgent bisa minggir sebentar buat bls lo tau ga jalan u itu bikin lama orgorg di belakang u asli deh gue ngeri bgt klean jatuh
1.86E+18,Wed Dec 04 10:43:34 +0000 2024,0,Auto migren liat bus @PT_Transjakarta yg kacanya begini tolong kaca biasa aja mendingan https://t.co/0d92MlGaDq,1.86E+18,https://pbs.twimg.com/media/Gd8t5TSa0AEPYIs.jpg,,in,"ÜT: -6.1660292,106.803501",0,1,0,https://x.com/sweet_fty/status/1864259241328140579,80451523,sweet_fty,12/4/2024 10:43,,Auto migren liat bus @PT_Transjakarta yg kacanya begini tolong kaca biasa aja mendingan https://t.co/0d92MlGaDq,auto migren liat bus yg kacanya begini tolong kaca biasa aja mendingan
1.87E+18,Mon Dec 30 14:10:47 +0000 2024,0,nununk kali ah BYTHEWAY BUSWAY LONK TAIM NO SI KAK NYUUUUUW,1.87E+18,,,in,andobu♡,0,1,0,https://x.com/kattypyeri/status/1873733477486752207,8.06E+17,kattypyeri,12/30/2024 14:10,,nununk kali ah BYTHEWAY BUSWAY LONK TAIM NO SI KAK NYUUUUUW,nununk kali ah bytheway busway lonk taim no si kak nyuuuuuw
1.81E+18,Sat Jul 06 04:39:35 +0000 2024,0,Seorang pengguna bus transjakarta Sarah (26) masih sering menemukan adanya motor atau mobil yang menerobos busway sehingga bikin macet. https://t.co/Zb3Bzb6QLl,1.81E+18,,,in,Jakarta,0,1,0,https://x.com/kompascom/status/1809447076813762827,23343960,kompascom,7/6/2024 4:39,,Seorang pengguna bus transjakarta Sarah (26) masih sering menemukan adanya motor atau mobil yang menerobos busway sehingga bikin macet. https://t.co/Zb3Bzb6QLl,seorang pengguna bus transjakarta sarah masih sering menemukan adanya motor atau mobil yang menerobos busway sehingga bikin macet
1.83E+18,Sun Sep 08 10:57:17 +0000 2024,0,oh.. baca buku di tj tuh gak aneh ya? kemaren liat mba mba baca buku di tj keren banget gak keganggu sama hal hal lainnya. Kayaknya nanti aku mau coba,1.83E+18,,,in,𝚿'²²,0,1,0,https://x.com/nightplacess/status/1832734952695472534,6.96E+17,nightplacess,9/8/2024 10:57,,oh.. baca buku di tj tuh gak aneh ya? kemaren liat mba mba baca buku di tj keren banget gak keganggu sama hal hal lainnya. Kayaknya nanti aku mau coba,oh baca buku di tj tuh gak aneh ya kemaren liat mba mba baca buku di tj keren banget gak keganggu sama hal hal lainnya kayaknya nanti aku mau coba
1.86E+18,Sat Nov 23 09:28:17 +0000 2024,1,Iya wkw tinggal milih mau macet2an di jalan atau desek2an di krl/busway,1.86E+18,,,in,Jawa,0,0,0,https://x.com/sineztra/status/1860254032725704972,1375899798,sineztra,11/23/2024 9:28,,Iya wkw tinggal milih mau macet2an di jalan atau desek2an di krl/busway,iya wkw tinggal milih mau macetan di jalan atau desekan di krlbusway
1.82E+18,Mon Jul 29 11:03:52 +0000 2024,0,Sore ini rasanya gak pengen aj balik kos rasanya burn out banget. Habis nangis mikirin banyak hal. Niatnya pengen naik busway ah pergi ke tempat aga jauh sekalian liat2 jalan. Eh badan rasanya pegel semua yaudah deh seperti biasa menunggu angkot atau busway yang lewat ke tujuan,1.82E+18,,,in,,0,1,0,https://x.com/oady_se/status/1817878705785721014,1.20E+18,oady_se,7/29/2024 11:03,,Sore ini rasanya gak pengen aj balik kos rasanya burn out banget. Habis nangis mikirin banyak hal. Niatnya pengen naik busway ah pergi ke tempat aga jauh sekalian liat2 jalan. Eh badan rasanya pegel semua yaudah deh seperti biasa menunggu angkot atau busway yang lewat ke tujuan,sore ini rasanya gak pengen aj balik kos rasanya burn out banget habis nangis mikirin banyak hal niatnya pengen naik busway ah pergi ke tempat aga jauh sekalian liat jalan eh badan rasanya pegel semua yaudah deh seperti biasa menunggu angkot atau busway yang lewat ke tujuan
1.83E+18,Tue Sep 03 14:31:14 +0000 2024,0,Tinggal mikir gmn caranya tgl 5 sore w bisa pulang kerja dengan lancar. Nasib tinggal deket Senayan kalo ada event gede/demo kebagian macet sama hikmahnya doang (ya kadang kebagian jalur busway diblock),1.83E+18,,,in,,0,1,0,https://x.com/lisafrancess/status/1830976853416517892,43653825,lisafrancess,9/3/2024 14:31,,Tinggal mikir gmn caranya tgl 5 sore w bisa pulang kerja dengan lancar. Nasib tinggal deket Senayan kalo ada event gede/demo kebagian macet sama hikmahnya doang (ya kadang kebagian jalur busway diblock),tinggal mikir gmn caranya tgl sore w bisa pulang kerja dengan lancar nasib tinggal deket senayan kalo ada event gededemo kebagian macet sama hikmahnya doang ya kadang kebagian jalur busway diblock
1.85E+18,Wed Oct 30 13:24:01 +0000 2024,0,Tggu 30 menit rute 3 anterean dah panjang gini. Dan akan terus bertambah. @PT_Transjakarta. selalu begini jan segini. Diulang terus.. Tembusan @YLKI_ID @OmbudsmanRI137 https://t.co/SSNNmj9nH1,1.85E+18,https://pbs.twimg.com/ext_tw_video_thumb/1851615978083471360/pu/img/8woImMWPhHf-gkDY.jpg,,in,"Menteng, Indonesia",0,1,0,https://x.com/zulfanny/status/1851616048505827588,67976783,zulfanny,10/30/2024 13:24,,Tggu 30 menit rute 3 anterean dah panjang gini. Dan akan terus bertambah. @PT_Transjakarta. selalu begini jan segini. Diulang terus.. Tembusan @YLKI_ID @OmbudsmanRI137 https://t.co/SSNNmj9nH1,tggu menit rute anterean dah panjang gini dan akan terus bertambah selalu begini jan segini diulang terus tembusan
1.84E+18,Fri Sep 20 05:23:47 +0000 2024,1,NAHH DARI SINI KITA BELAJAR .... cekcok sesama pengendara motor gegara merokok sambil berkendara itu tidak baik apalagi dijalur busway Cr dm #wargagadingserpong #gadingserpong #tangerang #viral #bikinrame #socialclub #fypage #fyp #busway #perokok #merokok https://t.co/2qACdTpjsX,1.84E+18,https://pbs.twimg.com/ext_tw_video_thumb/1836999648265023488/pu/img/fGssRgzhUHD2YENE.jpg,,in,Gading serpong,0,0,0,https://x.com/wargaGs/status/1836999678581485824,438477035,wargaGs,9/20/2024 5:23,,NAHH DARI SINI KITA BELAJAR .... cekcok sesama pengendara motor gegara merokok sambil berkendara itu tidak baik apalagi dijalur busway Cr dm #wargagadingserpong #gadingserpong #tangerang #viral #bikinrame #socialclub #fypage #fyp #busway #perokok #merokok https://t.co/2qACdTpjsX,nahh dari sini kita belajar cekcok sesama pengendara motor gegara merokok sambil berkendara itu tidak baik apalagi dijalur busway cr dm wargagadingserpong gadingserpong tangerang viral bikinrame socialclub fypage fyp busway perokok merokok
1.85E+18,Sun Oct 20 11:45:26 +0000 2024,0,Naik TransJakarta tuh sebenernya enak banget yaa,1.85E+18,,,in,,0,0,0,https://x.com/titirhm_/status/1847967357588955236,1.55E+18,titirhm_,10/20/2024 11:45,,Naik TransJakarta tuh sebenernya enak banget yaa,naik transjakarta tuh sebenernya enak banget yaa
1.82E+18,Sun Aug 11 20:50:30 +0000 2024,10,ANGELE TJ TE FOU DE MA GUEKE #CeremonieDecloture,1.82E+18,,,in,she/her,0,1,1,https://x.com/lucivenchy/status/1822737377867034735,1.36E+18,lucivenchy,8/11/2024 20:50,,ANGELE TJ TE FOU DE MA GUEKE #CeremonieDecloture,angele tj te fou de ma gueke ceremoniedecloture
1.87E+18,Sun Dec 29 14:51:38 +0000 2024,0,Pajak itu soal mati hidup nya anak dan isteri soal putus tidak nya sekolah anak..... Stiker di Busway Jakarta juga bertebaran diangkutan umum..... gerakan menolak ppn 12% sepertinya sulit di hentikan. #TolakPpn12% https://t.co/YmVeWf7lc3,1.87E+18,https://pbs.twimg.com/media/Gf-WbV6a4AAAbM_.jpg,,in,,0,0,0,https://x.com/putrijawa59/status/1873381369151377784,1.28E+18,putrijawa59,12/29/2024 14:51,,Pajak itu soal mati hidup nya anak dan isteri soal putus tidak nya sekolah anak..... Stiker di Busway Jakarta juga bertebaran diangkutan umum..... gerakan menolak ppn 12% sepertinya sulit di hentikan. #TolakPpn12% https://t.co/YmVeWf7lc3,pajak itu soal mati hidup nya anak dan isteri soal putus tidak nya sekolah anak stiker di busway jakarta juga bertebaran diangkutan umum gerakan menolak ppn sepertinya sulit di hentikan tolakppn
1.85E+18,Tue Oct 29 09:47:16 +0000 2024,17,Btw anyway busway this day is my birthday... Aku sedih tiap ulang tahun sebenernya tauu. Tapi tahun ini aku di sini rasanya seneng dan bersyukur banget bisa nulis dan ketemu kalian! makasih banyak waktu yg udh kalian luangin untuk baca tulisanku yaa https://t.co/OB0ke3V8gn,1.85E+18,https://pbs.twimg.com/media/GbDHxnSbQAAckSl.jpg,,in,Archive➡️,0,11,1,https://x.com/linlaixx/status/1851199110126453176,1.08E+18,linlaixx,10/29/2024 9:47,,Btw anyway busway this day is my birthday... Aku sedih tiap ulang tahun sebenernya tauu. Tapi tahun ini aku di sini rasanya seneng dan bersyukur banget bisa nulis dan ketemu kalian! makasih banyak waktu yg udh kalian luangin untuk baca tulisanku yaa https://t.co/OB0ke3V8gn,btw anyway busway this day is my birthday aku sedih tiap ulang tahun sebenernya tauu tapi tahun ini aku di sini rasanya seneng dan bersyukur banget bisa nulis dan ketemu kalian makasih banyak waktu yg udh kalian luangin untuk baca tulisanku yaa
1.85E+18,Tue Oct 29 12:15:47 +0000 2024,0,Min @PT_Transjakarta kok 6V yg ke ragunan lama bener jam segini udh 30 menit ga lewat2,1.85E+18,,,in,Republic of Indonesia...,0,1,0,https://x.com/ninoaquino/status/1851236486836076578,72879244,ninoaquino,10/29/2024 12:15,,Min @PT_Transjakarta kok 6V yg ke ragunan lama bener jam segini udh 30 menit ga lewat2,min kok v yg ke ragunan lama bener jam segini udh menit ga lewat
1.87E+18,Mon Dec 30 15:13:10 +0000 2024,0,Transjakarta Resmikan Halte Cawang Sentral 1 Polypaint #BacadiBJ #beritajakarta #dkijakarta #JAKI #WeLoveJakarta https://t.co/EdlrgFVxW6,1.87E+18,,,in,Balaikota DKI Jakarta,0,1,0,https://x.com/BeritaJakarta/status/1873749174111576211,213204035,BeritaJakarta,12/30/2024 15:13,,Transjakarta Resmikan Halte Cawang Sentral 1 Polypaint #BacadiBJ #beritajakarta #dkijakarta #JAKI #WeLoveJakarta https://t.co/EdlrgFVxW6,transjakarta resmikan halte cawang sentral polypaint bacadibj beritajakarta dkijakarta jaki welovejakarta
1.84E+18,Sat Oct 05 09:48:50 +0000 2024,0,setengah jam busway ini blm jalan jg ya gua uda haus banget banget,1.84E+18,,,in,,0,0,0,https://x.com/sweetiecupc/status/1842502197226975656,1.65E+18,sweetiecupc,10/5/2024 9:48,,setengah jam busway ini blm jalan jg ya gua uda haus banget banget,setengah jam busway ini blm jalan jg ya gua uda haus banget banget
1.85E+18,Wed Oct 23 11:33:34 +0000 2024,0,Pria Bertopi Adang Bus TransJakarta Sambil Bawa Sajam Mobilnya Masuk Jalur Busway https://t.co/S3izSKPJam https://t.co/nbN8ghgWkb,1.85E+18,https://pbs.twimg.com/media/Gakmk0IaIAA3azq.png,,in,Jakarta,0,1,0,https://x.com/kompascom/status/1849051537722708163,23343960,kompascom,10/23/2024 11:33,,Pria Bertopi Adang Bus TransJakarta Sambil Bawa Sajam Mobilnya Masuk Jalur Busway https://t.co/S3izSKPJam https://t.co/nbN8ghgWkb,pria bertopi adang bus transjakarta sambil bawa sajam mobilnya masuk jalur busway
1.87E+18,Fri Dec 20 09:33:19 +0000 2024,1,guys plis baca deh.... transjakarta koridor satu bakal dihapus... gila lu heru budi https://t.co/SpAm1UffJn,1.87E+18,https://pbs.twimg.com/media/GfO3QI6asAAI5Oi.jpg,,in,she/her,1,2,0,https://x.com/hercoldbrew/status/1870039768500998652,7.61E+17,hercoldbrew,12/20/2024 9:33,,guys plis baca deh.... transjakarta koridor satu bakal dihapus... gila lu heru budi https://t.co/SpAm1UffJn,guys plis baca deh transjakarta koridor satu bakal dihapus gila lu heru budi
1.81E+18,Thu Jul 04 02:06:24 +0000 2024,2,org2 knp yaa enak bgt main pake jalur busway jelas2 itu bukan buat minibus,1.81E+18,,,in,"Jakarta, Indonesia",0,0,0,https://x.com/Prilgabb/status/1808683751205130408,1.75E+18,Prilgabb,7/4/2024 2:06,,org2 knp yaa enak bgt main pake jalur busway jelas2 itu bukan buat minibus,org knp yaa enak bgt main pake jalur busway jelas itu bukan buat minibus
1.86E+18,Mon Nov 11 03:56:53 +0000 2024,0,memang paok padahal jalur asli dia lancar ngapa lu milih ngelanggar aturan demi kejebak macet di jalur busway.. bodohnye,1.86E+18,,,in,,0,4,0,https://x.com/skrrthings/status/1855821979124928909,1.52E+18,skrrthings,11/11/2024 3:56,,memang paok padahal jalur asli dia lancar ngapa lu milih ngelanggar aturan demi kejebak macet di jalur busway.. bodohnye,memang paok padahal jalur asli dia lancar ngapa lu milih ngelanggar aturan demi kejebak macet di jalur busway bodohnye
1.81E+18,Mon Jul 08 11:42:57 +0000 2024,11,Kok org2 pada kuat ya tiap hari naik busway di rush hour pulang kerja desek2kan gue naik busway sebulan sekali aja pengen nangis rasanya ,1.81E+18,,,in,"Jakarta Utara, DKI Jakarta",0,3,0,https://x.com/renyahkrispy2/status/1810278397589016820,1.68E+18,renyahkrispy2,7/8/2024 11:42,,Kok org2 pada kuat ya tiap hari naik busway di rush hour pulang kerja desek2kan gue naik busway sebulan sekali aja pengen nangis rasanya ,kok org pada kuat ya tiap hari naik busway di rush hour pulang kerja desekkan gue naik busway sebulan sekali aja pengen nangis rasanya
1.87E+18,Tue Dec 17 11:16:34 +0000 2024,0,Naik busway jalur atas sambil bengong liatin city light itu nikmat bgtt,1.87E+18,,,in,,0,0,0,https://x.com/megakhairina/status/1868978592245522763,68917617,megakhairina,12/17/2024 11:16,,Naik busway jalur atas sambil bengong liatin city light itu nikmat bgtt,naik busway jalur atas sambil bengong liatin city light itu nikmat bgtt
1.84E+18,Mon Oct 07 12:15:29 +0000 2024,0,Hai admin @PT_Transjakarta dr csw ke unj di rawamangun rutenya bagaimana ya?,1.84E+18,,,in,,0,1,0,https://x.com/harusmakansayur/status/1843263876986802240,1.02E+18,harusmakansayur,10/7/2024 12:15,,Hai admin @PT_Transjakarta dr csw ke unj di rawamangun rutenya bagaimana ya?,hai admin dr csw ke unj di rawamangun rutenya bagaimana ya
1.85E+18,Mon Oct 14 08:35:41 +0000 2024,0,Charge hp di transjakarta ga ngaruh ga nambah 1%pun,1.85E+18,,,in,Multis,0,0,0,https://x.com/mulyeono/status/1845745280047841370,1.76E+18,mulyeono,10/14/2024 8:35,,Charge hp di transjakarta ga ngaruh ga nambah 1%pun,charge hp di transjakarta ga ngaruh ga nambah pun
1.85E+18,Sun Oct 20 00:50:08 +0000 2024,54, Hari ini kan krl mrt transjakarta tarif Rp 1 - Tolong dong spill tempat yg bakal rame banget Misal kaya kemarin pas HUT TNI hindari arah juanda/monas,1.85E+18,,,in,Indonesia,2,17,0,https://x.com/tanyakanrl/status/1847802446979997779,1.33E+18,tanyakanrl,10/20/2024 0:50,, Hari ini kan krl mrt transjakarta tarif Rp 1 - Tolong dong spill tempat yg bakal rame banget Misal kaya kemarin pas HUT TNI hindari arah juanda/monas,hari ini kan krl mrt transjakarta tarif rp tolong dong spill tempat yg bakal rame banget misal kaya kemarin pas hut tni hindari arah juandamonas
1.87E+18,Sat Dec 14 04:28:42 +0000 2024,0,dari halte univ pancasila kalo mau ke BPSDM Kemendagri naik rute apa ya? @PT_Transjakarta,1.87E+18,,,in,,0,1,0,https://x.com/yeahyuhuyeay/status/1867788784752111657,1.09E+18,yeahyuhuyeay,12/14/2024 4:28,,dari halte univ pancasila kalo mau ke BPSDM Kemendagri naik rute apa ya? @PT_Transjakarta,dari halte univ pancasila kalo mau ke bpsdm kemendagri naik rute apa ya
1.83E+18,Wed Aug 28 23:31:37 +0000 2024,0,Niatnya mau bobo di busway eh gak dapet kursi.,1.83E+18,,,in,🔞 heavy rt.,0,1,0,https://x.com/daalguk/status/1828938517080146418,1.24E+18,daalguk,8/28/2024 23:31,,Niatnya mau bobo di busway eh gak dapet kursi.,niatnya mau bobo di busway eh gak dapet kursi
1.85E+18,Wed Oct 30 09:15:35 +0000 2024,7,Kata gua klo di jis sekiranya merasa busway susah lu ikut trip dah. Gue kaga boong ngetrip konser lebih enak,1.85E+18,,,in,"hospital,kyh,ggn,yty,kmg,kws💖",2,7,1,https://x.com/buchenuppak/status/1851553524645240934,101101374,buchenuppak,10/30/2024 9:15,,Kata gua klo di jis sekiranya merasa busway susah lu ikut trip dah. Gue kaga boong ngetrip konser lebih enak,kata gua klo di jis sekiranya merasa busway susah lu ikut trip dah gue kaga boong ngetrip konser lebih enak
1.87E+18,Tue Dec 10 13:18:12 +0000 2024,0,ada ajeee gue dimarahin ibu2 di Busway gara2 ga denger dia nyuruh buat gue ngoper e-money dia buat tap out w lagi bales chat buuuu etdah masih banyak juga yg bisa dimintain tolong ini Busway nya penuh kok yehhh,1.87E+18,,,in,please be happy ◡̈,0,1,0,https://x.com/itsforppw/status/1866472485228884125,134099902,itsforppw,12/10/2024 13:18,,ada ajeee gue dimarahin ibu2 di Busway gara2 ga denger dia nyuruh buat gue ngoper e-money dia buat tap out w lagi bales chat buuuu etdah masih banyak juga yg bisa dimintain tolong ini Busway nya penuh kok yehhh,ada ajeee gue dimarahin ibu di busway gara ga denger dia nyuruh buat gue ngoper emoney dia buat tap out w lagi bales chat buuuu etdah masih banyak juga yg bisa dimintain tolong ini busway nya penuh kok yehhh
1.84E+18,Thu Sep 19 12:18:21 +0000 2024,1,Kulkasku dateng.. ko jd pngen turun dr busway terus naik gojek aja.wkwk gila eni emang gila https://t.co/9dlVZ34kwR,1.84E+18,https://pbs.twimg.com/media/GX1qwpIaQAA4TMt.jpg,,in,,0,1,0,https://x.com/e_niee/status/1836741617333768263,1173589381,e_niee,9/19/2024 12:18,,Kulkasku dateng.. ko jd pngen turun dr busway terus naik gojek aja.wkwk gila eni emang gila https://t.co/9dlVZ34kwR,kulkasku dateng ko jd pngen turun dr busway terus naik gojek ajawkwk gila eni emang gila
1.85E+18,Sun Nov 03 11:10:13 +0000 2024,0,Ini kalo aku ketemu anime secakep ini di busway aku udh mimisan.. lebih tepatnya meninggal ditempat,1.85E+18,,,in,"she/her, unlabeled 🔞",0,0,0,https://x.com/Frveminet/status/1853031924303864031,1.68E+18,Frveminet,11/3/2024 11:10,,Ini kalo aku ketemu anime secakep ini di busway aku udh mimisan.. lebih tepatnya meninggal ditempat,ini kalo aku ketemu anime secakep ini di busway aku udh mimisan lebih tepatnya meninggal ditempat
1.84E+18,Sat Oct 05 00:25:18 +0000 2024,0,Kalau Sobat Jakarta mau ngopi dengan view Bundaran HI coba deh dateng ke kafe ini. Apalagi lokasinya mudah diakses dengan transportasi umum mulai dari Transjakarta sampai MRT Jakarta. Selengkapnya! https://t.co/cSElEa7sl6,1.84E+18,https://pbs.twimg.com/ext_tw_video_thumb/1842360283614117888/pu/img/EuGlykqnZzbxgDXR.jpg,,in,Balaikota DKI Jakarta,0,0,0,https://x.com/BeritaJakarta/status/1842360378082414865,213204035,BeritaJakarta,10/5/2024 0:25,,Kalau Sobat Jakarta mau ngopi dengan view Bundaran HI coba deh dateng ke kafe ini. Apalagi lokasinya mudah diakses dengan transportasi umum mulai dari Transjakarta sampai MRT Jakarta. Selengkapnya! https://t.co/cSElEa7sl6,kalau sobat jakarta mau ngopi dengan view bundaran hi coba deh dateng ke kafe ini apalagi lokasinya mudah diakses dengan transportasi umum mulai dari transjakarta sampai mrt jakarta selengkapnya
1.86E+18,Wed Dec 04 10:26:59 +0000 2024,0,Ajaib bgt ini ibu2 depan gw sama2 ngantri busway tp tbtb dia didepan gw https://t.co/9kLdoiEopF,1.86E+18,https://pbs.twimg.com/media/Gd8qGbuaQAA6mXI.jpg,,in,also got7 and day6,0,1,0,https://x.com/xddbxds/status/1864255068096311527,1038403472,xddbxds,12/4/2024 10:26,,Ajaib bgt ini ibu2 depan gw sama2 ngantri busway tp tbtb dia didepan gw https://t.co/9kLdoiEopF,ajaib bgt ini ibu depan gw sama ngantri busway tp tbtb dia didepan gw
1.87E+18,Tue Dec 17 09:32:22 +0000 2024,0,Halo min @PT_Transjakarta rute untuk ke rskgm fkg ui dari puribeta 2 gimana ya min untuk besok pagi,1.87E+18,,,in,,0,1,0,https://x.com/tjakepvio/status/1868952368370589862,1.64E+18,tjakepvio,12/17/2024 9:32,,Halo min @PT_Transjakarta rute untuk ke rskgm fkg ui dari puribeta 2 gimana ya min untuk besok pagi,halo min rute untuk ke rskgm fkg ui dari puribeta gimana ya min untuk besok pagi
1.83E+18,Fri Aug 30 02:43:00 +0000 2024,0,yang biasanya di kawal pake ninuninu mana ngerasain pake transport umum?? kalo mau cabut fasilitas mobil2 mevvahhh nya wajib naik krl/mrt/lrt/tj ini baru adil https://t.co/LxWmYOv81N,1.83E+18,https://pbs.twimg.com/media/GWMnA_hWAAA2uoF.jpg,,in,Jakarta Capital Region,0,0,0,https://x.com/WonwooDK_1718/status/1829349068738605226,345288923,WonwooDK_1718,8/30/2024 2:43,,yang biasanya di kawal pake ninuninu mana ngerasain pake transport umum?? kalo mau cabut fasilitas mobil2 mevvahhh nya wajib naik krl/mrt/lrt/tj ini baru adil https://t.co/LxWmYOv81N,yang biasanya di kawal pake ninuninu mana ngerasain pake transport umum kalo mau cabut fasilitas mobil mevvahhh nya wajib naik krlmrtlrttj ini baru adil
1.87E+18,Fri Dec 06 23:47:01 +0000 2024,0,Ini bus telolet udah berisik pagi-pagi (belum juga jam 7) lewat jalur busway lagi. Bener-bener...,1.87E+18,,,in,"Jakarta, Indonesia",0,0,0,https://x.com/imballinst/status/1865181179995132338,170182726,imballinst,12/6/2024 23:47,,Ini bus telolet udah berisik pagi-pagi (belum juga jam 7) lewat jalur busway lagi. Bener-bener...,ini bus telolet udah berisik pagipagi belum juga jam lewat jalur busway lagi benerbener
1.84E+18,Fri Oct 11 08:34:41 +0000 2024,0,Baru cek riwayat emoney padahal hanya sekali tap in dan tap out. Di tgl 1 2 3 7 masih normal. Kok di tgl 8 dan 10 kepotong dua kali ya? atau memang sekarang begini? @PT_Transjakarta https://t.co/45PrmTMXEa,1.84E+18,https://pbs.twimg.com/media/GZmKjGtaAAE269V.jpg,,in,Indonesia,0,1,0,https://x.com/rainsoo_/status/1844657864796930425,1.27E+18,rainsoo_,10/11/2024 8:34,,Baru cek riwayat emoney padahal hanya sekali tap in dan tap out. Di tgl 1 2 3 7 masih normal. Kok di tgl 8 dan 10 kepotong dua kali ya? atau memang sekarang begini? @PT_Transjakarta https://t.co/45PrmTMXEa,baru cek riwayat emoney padahal hanya sekali tap in dan tap out di tgl masih normal kok di tgl dan kepotong dua kali ya atau memang sekarang begini
1.87E+18,Wed Dec 11 10:31:42 +0000 2024,0,Kali ini gw gak boleh salah naik busway sampai nyasar lagi dehh,1.87E+18,,,in,,0,0,0,https://x.com/RandomBoyOnTwit/status/1866792971569426482,1.45E+18,RandomBoyOnTwit,12/11/2024 10:31,,Kali ini gw gak boleh salah naik busway sampai nyasar lagi dehh,kali ini gw gak boleh salah naik busway sampai nyasar lagi dehh
1.81E+18,Thu Jul 11 11:25:02 +0000 2024,0,baru aj tak bilang aku lagi di busway langsung mellow rasanya hzmzmzzzz Terima kasih brow Axel ku yang sangat diriku cinta semoga kebahagiaan kecil yang ditebarkan berbalik ke dirimu ya kakak abang brow Axel ku syg #axelots #axel https://t.co/YiWpy9J8bH,1.81E+18,https://pbs.twimg.com/media/GSM_RtMbAAAQO5t.jpg,,in,fa tp suka suka gwhj ,0,0,1,https://x.com/shahepiy/status/1811361051419775188,1.25E+18,shahepiy,7/11/2024 11:25,,baru aj tak bilang aku lagi di busway langsung mellow rasanya hzmzmzzzz Terima kasih brow Axel ku yang sangat diriku cinta semoga kebahagiaan kecil yang ditebarkan berbalik ke dirimu ya kakak abang brow Axel ku syg #axelots #axel https://t.co/YiWpy9J8bH,baru aj tak bilang aku lagi di busway langsung mellow rasanya hzmzmzzzz terima kasih brow axel ku yang sangat diriku cinta semoga kebahagiaan kecil yang ditebarkan berbalik ke dirimu ya kakak abang brow axel ku syg axelots axel
1.83E+18,Mon Sep 02 12:59:26 +0000 2024,1,ternyata naik tj sebelum jam 6 pagi tuh cuman 2ribuu total pp hari ini cmn 5.500. gojek gue cant relate alias pp 80k badjingan,1.83E+18,,,in,,0,1,0,https://x.com/ajengaditya/status/1830591363043484118,110323584,ajengaditya,9/2/2024 12:59,,ternyata naik tj sebelum jam 6 pagi tuh cuman 2ribuu total pp hari ini cmn 5.500. gojek gue cant relate alias pp 80k badjingan,ternyata naik tj sebelum jam pagi tuh cuman ribuu total pp hari ini cmn gojek gue cant relate alias pp k badjingan
