No,conversation_id_str,created_at_original,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,created_at_formated,Unnamed: 16,original_tweet,cleaned_full_text
2585,1.83E+18,Fri Aug 23 13:34:35 +0000 2024,0,Halo min @PT_Transjakarta mau tanya tadi saya naik TJ 6K tapi saat mau tap out tulisannya masalah pada kartu dan petugas di tj blg yg perlu diinggat hari ini blm tap out ya selanjutnya harus apa min? Saya takut kartu saya terblokir,1.83E+18,,,in,"ÜT: -6.242293,106.981846",0,2,0,https://x.com/ayistriana/status/1826976330782806085,69878853,ayistriana,8/23/2024 13:34,,Halo min @PT_Transjakarta mau tanya tadi saya naik TJ 6K tapi saat mau tap out tulisannya masalah pada kartu dan petugas di tj blg yg perlu diinggat hari ini blm tap out ya selanjutnya harus apa min? Saya takut kartu saya terblokir,Halo min pt_transjakarta mau tanya tadi saya naik TJ 6K tapi saat mau tap out tulisannya masalah pada kartu dan petugas di tj blg yg perlu diinggat hari ini blm tap out ya selanjutnya harus apa min ? Saya takut kartu saya terblokir
2586,1.83E+18,Fri Aug 23 23:47:53 +0000 2024,0,Abis balesan komentar bebal di yutub pandji jadi keselll pagi2 gini,1.83E+18,,,in,,0,0,0,https://x.com/ricegoods/status/1827130671858643168,9.09E+17,ricegoods,8/23/2024 23:47,,Abis balesan komentar bebal di yutub pandji jadi keselll pagi2 gini,Abis balesan komentar bebal di yutub pandji jadi keselll pagi2 gini
2587,1.83E+18,Fri Aug 23 04:31:16 +0000 2024,1,min rute tj dari halte seskoal ke kampus FEB Uhamka apa ya? @PT_Transjakarta,1.83E+18,,,in,she/her,0,3,0,https://x.com/bluejeei00/status/1826839598905131273,1.40E+18,bluejeei00,8/23/2024 4:31,,min rute tj dari halte seskoal ke kampus FEB Uhamka apa ya? @PT_Transjakarta,min rute tj dari halte seskoal ke kampus FEB Uhamka apa ya ? pt_transjakarta
2588,1.83E+18,Fri Aug 23 15:53:46 +0000 2024,0,Gaskia Kam,1.83E+18,,,lt,somewhere around the world ,0,0,0,https://x.com/tj_zannah/status/1827011356257661213,636326608,tj_zannah,8/23/2024 15:53,,Gaskia Kam,Gaskia Kam
2589,1.83E+18,Fri Aug 23 07:10:44 +0000 2024,0,Mau abang tj nyaaaa,1.83E+18,,,in,"Bekasi, Jawa Barat",0,0,0,https://x.com/Sondongdor_/status/1826879733822615818,1.30E+18,Sondongdor_,8/23/2024 7:10,,Mau abang tj nyaaaa,Mau abang tj nyaaaa
2590,1.83E+18,Fri Aug 23 09:28:29 +0000 2024,1,Harusnya sekarang gue observasi st tj priogh lg sialaaaaaan anjg emg yg suka obok2,1.83E+18,,,in,,0,0,0,https://x.com/Poffymeelk17/status/1826914397178261582,1.24E+18,Poffymeelk17,8/23/2024 9:28,,Harusnya sekarang gue observasi st tj priogh lg sialaaaaaan anjg emg yg suka obok2,Harusnya sekarang gue observasi st tj priogh lg sialaaaaaan anjg emg yg suka obok2
2591,1.83E+18,Fri Aug 23 12:20:34 +0000 2024,0,Ke dentist ya TikTok?,1.83E+18,,,in,Boseja,0,1,0,https://x.com/tayd_brazen/status/1826957703496815054,8.85E+17,tayd_brazen,8/23/2024 12:20,,Ke dentist ya TikTok?,Ke dentist ya TikTok ?
2592,1.83E+18,Fri Aug 23 08:54:06 +0000 2024,1,Ngakaaakkk,1.83E+18,,,in,Jakarta Capital Region,0,0,0,https://x.com/andreasTJ/status/1826905743691534381,34592901,andreasTJ,8/23/2024 8:54,,Ngakaaakkk,Ngakaaakkk
2593,1.83E+18,Fri Aug 23 16:11:05 +0000 2024,0,plis ini udah saatnya nct mampir ke aeon mall tj barat nanti aku traktir deh beneran,1.83E+18,,,in,ballroom extravaganza,0,1,0,https://x.com/suhnnily/status/1827015716387827840,9.10E+17,suhnnily,8/23/2024 16:11,,plis ini udah saatnya nct mampir ke aeon mall tj barat nanti aku traktir deh beneran,plis ini udah saatnya nct mampir ke aeon mall tj barat nanti aku traktir deh beneran
2594,1.83E+18,Mon Aug 26 11:36:00 +0000 2024,0,BENER BENER BUTUH PERTOLONGAN PERTAMAAAA BANGET MAU MELEDAK DI TJ HOEEEEEKK https://t.co/cKKwFAfAtW,1.83E+18,https://pbs.twimg.com/ext_tw_video_thumb/1827550491959869440/pu/img/H-JsrRIPJtjDSFlI.jpg,,in,She/Her,0,0,0,https://x.com/sianakpisces/status/1828033652456038821,1.14E+18,sianakpisces,8/26/2024 11:36,,BENER BENER BUTUH PERTOLONGAN PERTAMAAAA BANGET MAU MELEDAK DI TJ HOEEEEEKK https://t.co/cKKwFAfAtW,BENER BENER BUTUH PERTOLONGAN PERTAMAAAA BANGET MAU MELEDAK DI TJ HOEEEEEKK
2595,1.83E+18,Mon Aug 26 19:55:00 +0000 2024,2,Mboro vs Bushiri https://t.co/PE8VDHKm0l,1.83E+18,https://pbs.twimg.com/ext_tw_video_thumb/1828159164981346304/pu/img/ce4cPxKxm3Zo01R1.jpg,,in,Republic of South Africa,0,0,2,https://x.com/Teboho_Sebata/status/1828159230261764208,464599671,Teboho_Sebata,8/26/2024 19:55,,Mboro vs Bushiri https://t.co/PE8VDHKm0l,Mboro vs Bushiri
2596,1.83E+18,Mon Aug 26 08:48:59 +0000 2024,64,@nerdyomniman 🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷Mustafa Kemal ATATURK🇹🇷🇹🇷 KEBAB STRONG 🇹🇷OTTOMAN STRONG🇹🇷🇹🇷 https://t.co/rUIdeYH5yR,1.83E+18,https://pbs.twimg.com/ext_tw_video_thumb/1827991575680700416/pu/img/pqh6LMAYh8maBqlg.jpg,nerdyomniman,in,witnessing the London Blitz,0,2,1,https://x.com/TJ4vris/status/1827991620790218793,1.43E+18,TJ4vris,8/26/2024 8:48,,@nerdyomniman 🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷Mustafa Kemal ATATURK🇹🇷🇹🇷 KEBAB STRONG 🇹🇷OTTOMAN STRONG🇹🇷🇹🇷 https://t.co/rUIdeYH5yR,Mustafa Kemal ATATURK KEBAB STRONG OTTOMAN STRONG
2597,1.83E+18,Mon Aug 26 10:28:43 +0000 2024,1326,Palagi TJxKZ Version 8.28.24 https://t.co/r7VG7E7BSb https://t.co/PBHSoVX3s1,1.83E+18,https://pbs.twimg.com/media/GV5rg2JakAENIl6.jpg,,tl,MANILA • CDO,88,14,309,https://x.com/tjmusicmonterde/status/1828016720331829591,325608435,tjmusicmonterde,8/26/2024 10:28,,Palagi TJxKZ Version 8.28.24 https://t.co/r7VG7E7BSb https://t.co/PBHSoVX3s1,Palagi TJxKZ Version 8 . 28 . 24
2598,1.83E+18,Mon Aug 26 12:44:31 +0000 2024,0,makasih ya ud bikin nangis di tj @ jaehyun https://t.co/8YKOLFusBW,1.83E+18,https://pbs.twimg.com/media/GV6Kl69agAAvUEl.jpg,,in,127,0,0,0,https://x.com/aquanccer/status/1828050893318783382,1.21E+18,aquanccer,8/26/2024 12:44,,makasih ya ud bikin nangis di tj @ jaehyun https://t.co/8YKOLFusBW,makasih ya ud bikin nangis di tj @ jaehyun
2599,1.83E+18,Mon Aug 26 04:23:35 +0000 2024,0,Tendon yg enak di daerah Tanjung Diren Jakbar Food : (8 5 /10) Place : (8 / 10) wastafel ada di toilet Price : (7 5/10) masih oke dblng mahal engga dblng murah jg engga Ichido Cab. Tj Duren https://t.co/X79QM2aoBF,1.83E+18,https://pbs.twimg.com/media/GV4X8LhaUAAR6PA.jpg,,in,"Bandung, Jawa Barat",0,0,0,https://x.com/Jos_Hart/status/1827924830152499238,386877816,Jos_Hart,8/26/2024 4:23,,Tendon yg enak di daerah Tanjung Diren Jakbar Food : (8 5 /10) Place : (8 / 10) wastafel ada di toilet Price : (7 5/10) masih oke dblng mahal engga dblng murah jg engga Ichido Cab. Tj Duren https://t.co/X79QM2aoBF,Tendon yg enak di daerah Tanjung Diren Jakbar Food : ( 8 5 / 10 ) Place : ( 8 / 10 ) wastafel ada di toilet Price : ( 7 5 / 10 ) masih oke dblng mahal engga dblng murah jg engga Ichido Cab . Tj Duren
2600,1.83E+18,Mon Aug 26 17:02:02 +0000 2024,0,YESSUHHHHHH https://t.co/uFeRyB7EvN,1.83E+18,,,tl,,0,0,0,https://x.com/FckYaStandardz/status/1828115700818276564,1.52E+18,FckYaStandardz,8/26/2024 17:02,,YESSUHHHHHH https://t.co/uFeRyB7EvN,YESSUHHHHHH
2601,1.83E+18,Mon Aug 26 08:45:59 +0000 2024,0,ini tj makin aneh deh,1.83E+18,,,in,cyber. 21,0,1,0,https://x.com/tangerihe/status/1827990865849287045,3309167251,tangerihe,8/26/2024 8:45,,ini tj makin aneh deh,ini tj makin aneh deh
2602,1.83E+18,Mon Aug 26 12:49:17 +0000 2024,0,*turun dari tj* ‍️ mas PLP juga? BGSDDDD https://t.co/92GxENbwVI,1.83E+18,https://pbs.twimg.com/media/GV6LrYYbcAESJeF.jpg,,in,,0,1,0,https://x.com/gataudakslieur/status/1828052092340375961,1.27E+18,gataudakslieur,8/26/2024 12:49,,*turun dari tj* ‍️ mas PLP juga? BGSDDDD https://t.co/92GxENbwVI,* turun dari tj * mas PLP juga ? BGSDDDD
2603,1.83E+18,Mon Aug 26 14:21:06 +0000 2024,0,Kpn y? Dari zaman halte TJ sekedar ada atapnya sampe jadi modern kek sekarang belum pernah merasakan transum date https://t.co/dtfu92dQyk,1.83E+18,https://pbs.twimg.com/media/GV6gtUNbQAEDGtW.jpg,,in,Canis Major Constellation 🌌,0,0,0,https://x.com/Dhany_AMF12/status/1828075202166894931,1148666953,Dhany_AMF12,8/26/2024 14:21,,Kpn y? Dari zaman halte TJ sekedar ada atapnya sampe jadi modern kek sekarang belum pernah merasakan transum date https://t.co/dtfu92dQyk,Kpn y ? Dari zaman halte TJ sekedar ada atapnya sampe jadi modern kek sekarang belum pernah merasakan transum date
2604,1.83E+18,Mon Aug 26 19:11:32 +0000 2024,1,TJ Watt Clone,1.83E+18,,,in,Somewhere Over The Rainbow,0,1,1,https://x.com/TylerBurgh/status/1828148288857743452,4016582201,TylerBurgh,8/26/2024 19:11,,TJ Watt Clone,TJ Watt Clone
2605,1.83E+18,Mon Aug 26 10:10:28 +0000 2024,4,Dapat duduk di tj artinya apa? Tidur. Wkwk,1.83E+18,,,in,"Bekasi, Jawa Barat",0,1,0,https://x.com/nanasweetleonin/status/1828012128625742000,8.33E+17,nanasweetleonin,8/26/2024 10:10,,Dapat duduk di tj artinya apa? Tidur. Wkwk,Dapat duduk di tj artinya apa ? Tidur . Wkwk
2606,1.83E+18,Sun Aug 25 12:56:25 +0000 2024,3,H-7 sakit sampe drop bgt akhirnya hari kamis berobat sekalian cek darah pas jumat siang muntah tapi maksain buat tuker tiket sampe di tj malah mual lagi (untung gpp) + perut sakit. Tapi alhamdulillah semua kebayar di hari H https://t.co/WFmk3bWK4h,1.83E+18,https://pbs.twimg.com/media/GV1DukObYAELnXb.jpg,,in,,0,0,0,https://x.com/jumeng_11/status/1827691499846590812,2273150256,jumeng_11,8/25/2024 12:56,,H-7 sakit sampe drop bgt akhirnya hari kamis berobat sekalian cek darah pas jumat siang muntah tapi maksain buat tuker tiket sampe di tj malah mual lagi (untung gpp) + perut sakit. Tapi alhamdulillah semua kebayar di hari H https://t.co/WFmk3bWK4h,H - 7 sakit sampe drop bgt akhirnya hari kamis berobat sekalian cek darah pas jumat siang muntah tapi maksain buat tuker tiket sampe di tj malah mual lagi ( untung gpp ) + perut sakit . Tapi alhamdulillah semua kebayar di hari H
2607,1.83E+18,Mon Aug 26 04:37:49 +0000 2024,0,Nah fr,1.83E+18,,,in,,0,0,0,https://x.com/tj3_cp3/status/1827928413891444875,2387657581,tj3_cp3,8/26/2024 4:37,,Nah fr,Nah fr
2608,1.83E+18,Mon Aug 26 23:05:06 +0000 2024,0,#TJ #노래방신곡 #가요 #성민(SUNGMIN) https://t.co/UoT9le6Pxc,1.83E+18,https://pbs.twimg.com/media/GV8YpHOWwAAb9WA.png,,in,,1,0,0,https://x.com/kor_karaoke/status/1828207071327887672,1.01E+18,kor_karaoke,8/26/2024 23:05,,#TJ #노래방신곡 #가요 #성민(SUNGMIN) https://t.co/UoT9le6Pxc,# # # ( SUNGMIN )
2609,1.83E+18,Mon Aug 26 06:11:42 +0000 2024,1,TJ ANJIRRRR TJ INIII LOL,1.83E+18,,,ht,"Live, Laugh, Lana Del Rey",0,1,0,https://x.com/9sassysissy/status/1827952038191530289,1.67E+18,9sassysissy,8/26/2024 6:11,,TJ ANJIRRRR TJ INIII LOL,TJ ANJIRRRR TJ INIII LOL
2610,1.83E+18,Mon Aug 26 00:14:00 +0000 2024,3,Zhenya,1.83E+18,,,ca,,0,0,1,https://x.com/Woongsungz16391/status/1827862022152733173,1.68E+18,Woongsungz16391,8/26/2024 0:14,,Zhenya,Zhenya
2611,1.83E+18,Mon Aug 26 17:10:45 +0000 2024,0,Kemarin setelah pegal karena pakai heels ini saya memutuskan jalan kaki dari rektorat UI ke Pocin tanpa sandal dan begitu terus. Baru saya pakai lagi ketika turun di Tj. Barat dan mau masuk AEON. Di lift lepas lagi sampai pulang. Sampai sekarang masih sakit kaki(: https://t.co/Yzz1J4jkey,1.83E+18,https://pbs.twimg.com/media/GV7HiQUXEAEPKNh.jpg,,in,,0,0,0,https://x.com/arowryina/status/1828117893470708044,1.23E+18,arowryina,8/26/2024 17:10,,Kemarin setelah pegal karena pakai heels ini saya memutuskan jalan kaki dari rektorat UI ke Pocin tanpa sandal dan begitu terus. Baru saya pakai lagi ketika turun di Tj. Barat dan mau masuk AEON. Di lift lepas lagi sampai pulang. Sampai sekarang masih sakit kaki(: https://t.co/Yzz1J4jkey,Kemarin setelah pegal karena pakai heels ini saya memutuskan jalan kaki dari rektorat UI ke Pocin tanpa sandal dan begitu terus . Baru saya pakai lagi ketika turun di Tj . Barat dan mau masuk AEON . Di lift lepas lagi sampai pulang . Sampai sekarang masih sakit kaki ( :
2612,1.83E+18,Mon Aug 26 10:29:38 +0000 2024,3,anjrit enak bgt tidur di tj untung kebangun di blok m,1.83E+18,,,in,"Jakarta Selatan, DKI Jakarta",0,1,0,https://x.com/frisianredflag/status/1828016951832293427,1.56E+18,frisianredflag,8/26/2024 10:29,,anjrit enak bgt tidur di tj untung kebangun di blok m,anjrit enak bgt tidur di tj untung kebangun di blok m
2613,1.83E+18,Mon Aug 26 00:09:51 +0000 2024,1,Woowon,1.83E+18,,,in,,0,0,0,https://x.com/Woongsungz16391/status/1827860977112490327,1.68E+18,Woongsungz16391,8/26/2024 0:09,,Woowon,Woowon
2614,1.83E+18,Mon Aug 26 21:43:34 +0000 2024,0,Holla at ya Tim,1.83E+18,,,in,6-Feb,0,0,0,https://x.com/Trojans_23/status/1828186550355824785,157139297,Trojans_23,8/26/2024 21:43,,Holla at ya Tim,Holla at ya Tim
2615,1.83E+18,Mon Aug 26 20:36:55 +0000 2024,0,Tanginaaa ang gaganda pala ng kanta ni TJ Monterde!!!!,1.83E+18,,,tl,"Makati City / Pio Duran, Albay",0,0,0,https://x.com/whuaffee/status/1828169777963245584,1.18E+18,whuaffee,8/26/2024 20:36,,Tanginaaa ang gaganda pala ng kanta ni TJ Monterde!!!!,Tanginaaa ang gaganda pala ng kanta ni TJ Monterde ! ! ! !
2616,1.83E+18,Sun Aug 25 14:52:21 +0000 2024,0,tj juga blom beroperasi anjay astaghfirullah ya allah tolong kami para panitia.... https://t.co/y6rWplZzem,1.83E+18,https://pbs.twimg.com/media/GV1eRXYbUAAB9XZ.jpg,,in,isfp; 🇮🇩,0,0,0,https://x.com/ssoufflce/status/1827720678197580268,9.60E+17,ssoufflce,8/25/2024 14:52,,tj juga blom beroperasi anjay astaghfirullah ya allah tolong kami para panitia.... https://t.co/y6rWplZzem,tj juga blom beroperasi anjay astaghfirullah ya allah tolong kami para panitia . . . .
2617,1.83E+18,Mon Aug 26 11:59:09 +0000 2024,0,Brasa nntn 4dx lg tpi versi rl di tj...,1.83E+18,,,in,yuya line,0,0,0,https://x.com/7secwithu/status/1828039476427579772,1.75E+18,7secwithu,8/26/2024 11:59,,Brasa nntn 4dx lg tpi versi rl di tj...,Brasa nntn 4dx lg tpi versi rl di tj . . .
2618,1.83E+18,Mon Aug 26 11:55:02 +0000 2024,0,Hal terkonyol tahun ini adalah tadi pas di tj gue atur passcode. Pas mau coba buka hp nya passcodenya salah dong Padahal gue udah masukin passcode yang bener Alhasil sekarang hp gue gabisa dibuka dan terancam semua fancam kemarin hilang semua,1.83E+18,,,in,,2,5,0,https://x.com/Puyopuyo2106/status/1828038441898324453,1.35E+18,Puyopuyo2106,8/26/2024 11:55,,Hal terkonyol tahun ini adalah tadi pas di tj gue atur passcode. Pas mau coba buka hp nya passcodenya salah dong Padahal gue udah masukin passcode yang bener Alhasil sekarang hp gue gabisa dibuka dan terancam semua fancam kemarin hilang semua,Hal terkonyol tahun ini adalah tadi pas di tj gue atur passcode . Pas mau coba buka hp nya passcodenya salah dong Padahal gue udah masukin passcode yang bener Alhasil sekarang hp gue gabisa dibuka dan terancam semua fancam kemarin hilang semua
2619,1.83E+18,Mon Aug 26 10:24:44 +0000 2024,0,Palagi - Tj Monterde @tjmusicmonterde #Palagi #TJMonterde #PalagiCover #PalagiViolinCover #ViolinCover #Violin #Cover #Violinist #filipinoviolinist #ViolinPH #ViolinDiva #PalagiViolin #PalagiInstrumental #Wedding #WeddingEntrance #PalagiWedding https://t.co/xHMJMG5wiQ,1.83E+18,https://pbs.twimg.com/ext_tw_video_thumb/1828014843783421952/pu/img/oIsaUgRAzGbyWz0S.jpg,,in,,0,1,0,https://x.com/mh_dominiquec/status/1828015717892894846,594559772,mh_dominiquec,8/26/2024 10:24,,Palagi - Tj Monterde @tjmusicmonterde #Palagi #TJMonterde #PalagiCover #PalagiViolinCover #ViolinCover #Violin #Cover #Violinist #filipinoviolinist #ViolinPH #ViolinDiva #PalagiViolin #PalagiInstrumental #Wedding #WeddingEntrance #PalagiWedding https://t.co/xHMJMG5wiQ,Palagi - Tj Monterde
2620,1.83E+18,Sun Aug 25 18:47:17 +0000 2024,0,TJ wan climb pulpit? #BBNaija,1.83E+18,,,in,Las Gidi; Naija,0,0,0,https://x.com/d_laru/status/1827779799282335815,50324337,d_laru,8/25/2024 18:47,,TJ wan climb pulpit? #BBNaija,TJ wan climb pulpit ?
2621,1.83E+18,Mon Aug 26 21:50:59 +0000 2024,0,TJATBALZJSLQ TJATQ TAHAJA THAT THAT HOLA TJ,1.83E+18,,,in,km solo & tina 💗,0,0,0,https://x.com/ackerjeon/status/1828188419157303577,1.65E+18,ackerjeon,8/26/2024 21:50,,TJATBALZJSLQ TJATQ TAHAJA THAT THAT HOLA TJ,TJATBALZJSLQ TJATQ TAHAJA THAT THAT HOLA TJ
2622,1.83E+18,Sun Aug 25 16:04:47 +0000 2024,1,WTS DIGICAM - SONY DSC W310 ️ flash on ️ zoom in &amp; out normal ️ unit baterai strap charger ️ banyak filter Minus ada garis sehelai di layar (ga pengaruh hasil) Result dibawah ya Dom tangerang bisa oren bisa cod jalur tj koridor 13 https://t.co/GYUzrqI4kv,1.83E+18,https://pbs.twimg.com/ext_tw_video_thumb/1827738767043555328/pu/img/n2tMYrkLGieOrjvb.jpg,,in,"Ciledug, Indonesia",0,4,0,https://x.com/polaroidkina/status/1827738905124483293,1.75E+18,polaroidkina,8/25/2024 16:04,,WTS DIGICAM - SONY DSC W310 ️ flash on ️ zoom in &amp; out normal ️ unit baterai strap charger ️ banyak filter Minus ada garis sehelai di layar (ga pengaruh hasil) Result dibawah ya Dom tangerang bisa oren bisa cod jalur tj koridor 13 https://t.co/GYUzrqI4kv,WTS DIGICAM - SONY DSC W310 flash on zoom in & out normal unit baterai strap charger banyak filter Minus ada garis sehelai di layar ( ga pengaruh hasil ) Result dibawah ya Dom tangerang bisa oren bisa cod jalur tj koridor 13
2623,1.83E+18,Mon Aug 26 03:07:49 +0000 2024,0,Police Go To School (Pembina upacara) dalam rangka menyampaikan pesan pesan Kamtibmas Kapolres Labuhanbatu Selatan Senin Pada tanggal 26 Agustus 2024 di Lapangan SMK Negeri 1 Kampung Rakyat Dusun Pekan Tj.medan Desa Tanjung Medan Kec. Kampung Rakyat Kab. Labuhanbatu Selatan https://t.co/CdgoxWgGzt,1.83E+18,https://pbs.twimg.com/media/GV4GmASagAA3Hyt.jpg,,in,,0,0,0,https://x.com/POLRES_LABUSEL/status/1827905764566180230,1.61E+18,POLRES_LABUSEL,8/26/2024 3:07,,Police Go To School (Pembina upacara) dalam rangka menyampaikan pesan pesan Kamtibmas Kapolres Labuhanbatu Selatan Senin Pada tanggal 26 Agustus 2024 di Lapangan SMK Negeri 1 Kampung Rakyat Dusun Pekan Tj.medan Desa Tanjung Medan Kec. Kampung Rakyat Kab. Labuhanbatu Selatan https://t.co/CdgoxWgGzt,Police Go To School ( Pembina upacara ) dalam rangka menyampaikan pesan pesan Kamtibmas Kapolres Labuhanbatu Selatan Senin Pada tanggal 26 Agustus 2024 di Lapangan SMK Negeri 1 Kampung Rakyat Dusun Pekan Tj . medan Desa Tanjung Medan Kec . Kampung Rakyat Kab . Labuhanbatu Selatan
2624,1.83E+18,Mon Aug 26 11:53:08 +0000 2024,0,motoran margonda--tj barat ngantuk bgt,1.83E+18,,,in,,0,0,0,https://x.com/ztshw/status/1828037961705050417,1.46E+18,ztshw,8/26/2024 11:53,,motoran margonda--tj barat ngantuk bgt,motoran margonda - - tj barat ngantuk bgt
2625,1.83E+18,Mon Aug 26 16:16:27 +0000 2024,1,Saatnya membuat akun ini dikenal sebagai akun yang hobi bikin tj dan si angst,1.83E+18,,,in,"RPS BND - 댕른, myungreun",0,1,0,https://x.com/axiomathicidyl/status/1828104230781256146,1.82E+18,axiomathicidyl,8/26/2024 16:16,,Saatnya membuat akun ini dikenal sebagai akun yang hobi bikin tj dan si angst,Saatnya membuat akun ini dikenal sebagai akun yang hobi bikin tj dan si angst
2626,1.83E+18,Mon Aug 26 08:41:26 +0000 2024,1,sumpah gakuat bgt nahan ketawa di TJ,1.83E+18,,,in,,0,1,0,https://x.com/yaelahraii/status/1827989721118842936,1.23E+18,yaelahraii,8/26/2024 8:41,,sumpah gakuat bgt nahan ketawa di TJ,sumpah gakuat bgt nahan ketawa di TJ
2627,1.83E+18,Mon Aug 26 11:33:43 +0000 2024,0,kayanya balik magang ga pernah ga kepikiran indomie ayam bawang tiap di tj deh,1.83E+18,,,in,,0,0,0,https://x.com/shashu___u/status/1828033077320540627,1.42E+18,shashu___u,8/26/2024 11:33,,kayanya balik magang ga pernah ga kepikiran indomie ayam bawang tiap di tj deh,kayanya balik magang ga pernah ga kepikiran indomie ayam bawang tiap di tj deh
2628,1.83E+18,Sun Aug 25 16:49:43 +0000 2024,0,Ipa gawas ko nalang ni tanan sa concert ni Tj.,1.83E+18,,,tl,Cagayan De Oro City,0,0,0,https://x.com/Newttheone/status/1827750213106487520,9.57E+17,Newttheone,8/25/2024 16:49,,Ipa gawas ko nalang ni tanan sa concert ni Tj.,Ipa gawas ko nalang ni tanan sa concert ni Tj .
2629,1.83E+18,Mon Aug 26 23:28:58 +0000 2024,0,Ok hari ini gagal pake tj lagi karna gw mules,1.83E+18,,,in,pacil’24,0,0,0,https://x.com/nekkochem/status/1828213077638299721,1.22E+18,nekkochem,8/26/2024 23:28,,Ok hari ini gagal pake tj lagi karna gw mules,Ok hari ini gagal pake tj lagi karna gw mules
2630,1.83E+18,Mon Aug 26 11:49:22 +0000 2024,1,Da aji kunya gwara jari ya karye #RanarHausa,1.83E+18,,,in,,0,2,0,https://x.com/Abdulgaffar_tj0/status/1828037017273307430,8.79E+17,Abdulgaffar_tj0,8/26/2024 11:49,,Da aji kunya gwara jari ya karye #RanarHausa,Da aji kunya gwara jari ya karye
2631,1.83E+18,Mon Aug 26 05:56:43 +0000 2024,0,p tolong siapapun buat mrt dan tj ke seluruh penjuru jakarta barat dong,1.83E+18,,,in,INFJ 18,0,1,0,https://x.com/isLillies/status/1827948267466002781,1.50E+18,isLillies,8/26/2024 5:56,,p tolong siapapun buat mrt dan tj ke seluruh penjuru jakarta barat dong,p tolong siapapun buat mrt dan tj ke seluruh penjuru jakarta barat dong
2632,1.83E+18,Mon Aug 26 23:42:43 +0000 2024,0,kenapa tj 13 lama banget ya? udah mau 20 menit gaada satupun yg lewat. baru 13B dan L13E hampir 4x ️️️️ @PT_Transjakarta,1.83E+18,,,in,,0,1,0,https://x.com/shaunxsheeep/status/1828216535405707658,1.14E+18,shaunxsheeep,8/26/2024 23:42,,kenapa tj 13 lama banget ya? udah mau 20 menit gaada satupun yg lewat. baru 13B dan L13E hampir 4x ️️️️ @PT_Transjakarta,kenapa tj 13 lama banget ya ? udah mau 20 menit gaada satupun yg lewat . baru 13B dan L13E hampir 4x pt_transjakarta
2633,1.83E+18,Mon Aug 26 15:03:28 +0000 2024,5,45| TJ Jadama wins a Rams penalty! [1-0] ️|#COYR,1.83E+18,,,in,"Ramsgate, Kent",0,0,0,https://x.com/RamsgateFC/status/1828085863718555968,8593272,RamsgateFC,8/26/2024 15:03,,45| TJ Jadama wins a Rams penalty! [1-0] ️|#COYR,45 | TJ Jadama wins a Rams penalty ! [ 1 - 0 ] |
2634,1.83E+18,Mon Aug 26 09:41:27 +0000 2024,0,kena skem.... udh jalan jauh bgt ngikut temen karena katanya dia bakal naik tj yg satunya lagi ternyata tj yg dimaksud di halte rawamangun WHICH MEANS GW SAMA AJA JALAN DR KAMPUS B KE KAMPUS A... pantes kok drtd kyk ga nyampe2 jir,1.83E+18,,,in,,0,0,0,https://x.com/cikgukayla/status/1828004822911734078,1.76E+18,cikgukayla,8/26/2024 9:41,,kena skem.... udh jalan jauh bgt ngikut temen karena katanya dia bakal naik tj yg satunya lagi ternyata tj yg dimaksud di halte rawamangun WHICH MEANS GW SAMA AJA JALAN DR KAMPUS B KE KAMPUS A... pantes kok drtd kyk ga nyampe2 jir,kena skem . . . . udh jalan jauh bgt ngikut temen karena katanya dia bakal naik tj yg satunya lagi ternyata tj yg dimaksud di halte rawamangun WHICH MEANS GW SAMA AJA JALAN DR KAMPUS B KE KAMPUS A . . . pantes kok drtd kyk ga nyampe2 jir
2635,1.83E+18,Mon Aug 26 13:30:33 +0000 2024,0,min @PT_Transjakarta tj yang deket stasiun tanah abang itu halte apa ya? dan dilewati tj rute berapa aja? thankyou,1.83E+18,,,in,,0,2,0,https://x.com/___slsbl/status/1828062478443667706,1.79E+18,___slsbl,8/26/2024 13:30,,min @PT_Transjakarta tj yang deket stasiun tanah abang itu halte apa ya? dan dilewati tj rute berapa aja? thankyou,min pt_transjakarta tj yang deket stasiun tanah abang itu halte apa ya ? dan dilewati tj rute berapa aja ? thankyou
